step,loss,steps_per_s,lr
147100,0.00400,4.15,1.64e-05
147200,0.00420,4.47,1.63e-05
147300,0.00448,4.01,1.63e-05
147400,0.00401,4.31,1.62e-05
147500,0.00363,4.11,1.61e-05
147600,0.00402,4.36,1.61e-05
147700,0.00381,3.99,1.60e-05
147800,0.00369,4.33,1.60e-05
147900,0.00389,4.08,1.59e-05
148000,0.00384,4.40,1.58e-05
148100,0.00371,3.93,1.58e-05
148200,0.00400,4.29,1.57e-05
148300,0.00383,4.18,1.57e-05
148400,0.00376,4.41,1.56e-05
148500,0.00343,4.02,1.56e-05
148600,0.00365,4.29,1.55e-05
148700,0.00380,4.13,1.54e-05
148800,0.00388,4.41,1.54e-05
148900,0.00332,3.95,1.53e-05
149000,0.00391,4.36,1.53e-05
149100,0.00352,4.13,1.52e-05
149200,0.00369,4.44,1.52e-05
149300,0.00313,3.77,1.51e-05
149400,0.00349,4.06,1.51e-05
149500,0.00351,4.01,1.50e-05
149600,0.00372,4.25,1.49e-05
149700,0.00356,3.81,1.49e-05
149800,0.00379,4.15,1.48e-05
149900,0.00372,4.00,1.48e-05
150000,0.00372,4.24,1.47e-05
150100,0.00337,3.70,1.47e-05
150200,0.00351,4.20,1.46e-05
150300,0.00328,4.00,1.45e-05
150400,0.00315,4.21,1.45e-05
150500,0.00380,3.86,1.44e-05
150600,0.00321,4.11,1.44e-05
150700,0.00402,4.02,1.43e-05
150800,0.00334,4.26,1.43e-05
150900,0.00370,3.85,1.42e-05
151000,0.00386,4.15,1.42e-05
151100,0.00315,4.06,1.41e-05
151200,0.00353,4.20,1.41e-05
151300,0.00369,3.85,1.40e-05
151400,0.00388,4.16,1.39e-05
151500,0.00339,3.98,1.39e-05
151600,0.00360,4.25,1.38e-05
151700,0.00389,3.85,1.38e-05
151800,0.00347,4.17,1.37e-05
151900,0.00358,4.01,1.37e-05
152000,0.00373,4.21,1.36e-05
152100,0.00360,3.84,1.36e-05
152200,0.00374,4.14,1.35e-05
152300,0.00399,3.99,1.35e-05
152400,0.00337,4.23,1.34e-05
152500,0.00358,3.85,1.33e-05
152600,0.00349,4.15,1.33e-05
152700,0.00339,4.01,1.32e-05
152800,0.00401,4.23,1.32e-05
152900,0.00397,3.85,1.31e-05
153000,0.00335,4.19,1.31e-05
153100,0.00353,4.02,1.30e-05
153200,0.00327,4.21,1.30e-05
153300,0.00348,3.83,1.29e-05
153400,0.00350,4.15,1.29e-05
153500,0.00390,4.01,1.28e-05
153600,0.00291,4.29,1.28e-05
153700,0.00332,3.83,1.27e-05
153800,0.00324,4.17,1.27e-05
153900,0.00327,3.98,1.26e-05
154000,0.00334,4.22,1.26e-05
154100,0.00311,3.83,1.25e-05
154200,0.00328,4.19,1.25e-05
154300,0.00334,4.01,1.24e-05
154400,0.00343,4.28,1.23e-05
154500,0.00352,3.85,1.23e-05
154600,0.00347,4.19,1.22e-05
154700,0.00342,4.02,1.22e-05
154800,0.00309,4.22,1.21e-05
154900,0.00319,3.85,1.21e-05
155000,0.00341,4.12,1.20e-05
155100,0.00359,4.03,1.20e-05
155200,0.00345,4.28,1.19e-05
155300,0.00335,3.85,1.19e-05
155400,0.00321,4.19,1.18e-05
155500,0.00317,4.01,1.18e-05
155600,0.00290,4.23,1.17e-05
155700,0.00331,3.86,1.17e-05
155800,0.00352,4.18,1.16e-05
155900,0.00324,3.97,1.16e-05
156000,0.00303,4.27,1.15e-05
156100,0.00335,3.84,1.15e-05
156200,0.00326,4.16,1.14e-05
156300,0.00375,4.03,1.14e-05
156400,0.00338,4.26,1.13e-05
156500,0.00306,3.82,1.13e-05
156600,0.00320,4.19,1.12e-05
156700,0.00326,4.03,1.12e-05
156800,0.00299,4.23,1.11e-05
156900,0.00321,3.84,1.11e-05
157000,0.00321,4.15,1.10e-05
157100,0.00330,4.02,1.10e-05
157200,0.00327,4.30,1.09e-05
157300,0.00321,3.87,1.09e-05
157400,0.00298,4.16,1.08e-05
157500,0.00298,3.96,1.08e-05
157600,0.00331,4.23,1.07e-05
157700,0.00333,3.83,1.07e-05
157800,0.00282,4.17,1.06e-05
157900,0.00344,4.02,1.06e-05
158000,0.00325,4.23,1.05e-05
158100,0.00348,3.83,1.05e-05
158200,0.00317,4.18,1.04e-05
158300,0.00289,3.96,1.04e-05
158400,0.00323,4.26,1.04e-05
158500,0.00326,3.83,1.03e-05
158600,0.00308,4.17,1.03e-05
158700,0.00311,4.01,1.02e-05
158800,0.00288,4.27,1.02e-05
158900,0.00284,3.83,1.01e-05
159000,0.00281,4.17,1.01e-05
159100,0.00319,4.02,1.00e-05
159200,0.00288,4.23,9.97e-06
159300,0.00311,3.82,9.92e-06
159400,0.00306,4.16,9.88e-06
159500,0.00320,4.01,9.83e-06
159600,0.00303,4.24,9.78e-06
159700,0.00323,3.87,9.74e-06
159800,0.00314,4.18,9.69e-06
159900,0.00295,4.01,9.64e-06
160000,0.00288,4.25,9.60e-06
160100,0.00314,3.84,9.55e-06
160200,0.00312,4.19,9.50e-06
160300,0.00268,3.99,9.46e-06
160400,0.00309,4.26,9.41e-06
160500,0.00331,3.85,9.36e-06
160600,0.00303,4.17,9.32e-06
160700,0.00307,4.01,9.27e-06
160800,0.00297,4.25,9.23e-06
160900,0.00317,3.81,9.18e-06
161000,0.00318,4.11,9.14e-06
161100,0.00328,3.98,9.09e-06
161200,0.00311,4.17,9.05e-06
161300,0.00256,3.80,9.00e-06
161400,0.00295,4.09,8.96e-06
161500,0.00337,3.99,8.91e-06
161600,0.00303,4.21,8.87e-06
161700,0.00304,3.78,8.82e-06
161800,0.00313,4.11,8.78e-06
161900,0.00275,3.93,8.73e-06
162000,0.00278,4.24,8.69e-06
162100,0.00310,3.77,8.64e-06
162200,0.00298,4.00,8.60e-06
162300,0.00315,3.78,8.56e-06
162400,0.00299,3.81,8.51e-06
162500,0.00299,3.63,8.47e-06
162600,0.00347,4.01,8.42e-06
162700,0.00285,3.82,8.38e-06
162800,0.00292,4.05,8.34e-06
162900,0.00288,3.66,8.29e-06
163000,0.00320,3.90,8.25e-06
163100,0.00317,3.81,8.21e-06
163200,0.00294,4.08,8.16e-06
163300,0.00251,3.67,8.12e-06
163400,0.00282,3.95,8.08e-06
163500,0.00283,3.82,8.03e-06
163600,0.00298,4.02,7.99e-06
163700,0.00312,3.69,7.95e-06
163800,0.00326,4.01,7.91e-06
163900,0.00321,3.87,7.86e-06
164000,0.00303,4.18,7.82e-06
164100,0.00278,3.77,7.78e-06
164200,0.00298,4.17,7.74e-06
164300,0.00278,3.95,7.70e-06
164400,0.00295,4.20,7.65e-06
164500,0.00300,3.82,7.61e-06
164600,0.00267,4.14,7.57e-06
164700,0.00280,3.97,7.53e-06
164800,0.00287,4.24,7.49e-06
164900,0.00315,3.82,7.45e-06
165000,0.00281,4.13,7.40e-06
165100,0.00275,3.99,7.36e-06
165200,0.00295,4.21,7.32e-06
165300,0.00274,3.83,7.28e-06
165400,0.00295,4.11,7.24e-06
165500,0.00274,3.98,7.20e-06
165600,0.00282,4.21,7.16e-06
165700,0.00271,3.81,7.12e-06
165800,0.00268,4.15,7.08e-06
165900,0.00318,3.99,7.04e-06
166000,0.00264,4.27,7.00e-06
166100,0.00285,3.83,6.96e-06
166200,0.00267,4.16,6.92e-06
166300,0.00292,3.97,6.88e-06
166400,0.00294,4.21,6.84e-06
166500,0.00261,3.79,6.80e-06
166600,0.00282,4.16,6.76e-06
166700,0.00271,3.99,6.72e-06
166800,0.00273,4.28,6.68e-06
166900,0.00261,3.87,6.64e-06
167000,0.00248,4.17,6.60e-06
167100,0.00264,4.01,6.56e-06
167200,0.00310,4.25,6.52e-06
167300,0.00278,3.83,6.48e-06
167400,0.00282,4.14,6.45e-06
167500,0.00263,4.05,6.41e-06
167600,0.00304,4.24,6.37e-06
167700,0.00265,3.83,6.33e-06
167800,0.00264,4.15,6.29e-06
167900,0.00282,3.98,6.25e-06
168000,0.00274,4.22,6.22e-06
168100,0.00259,3.84,6.18e-06
168200,0.00290,4.15,6.14e-06
168300,0.00268,3.96,6.10e-06
168400,0.00263,4.19,6.06e-06
168500,0.00285,3.75,6.03e-06
168600,0.00277,4.19,5.99e-06
168700,0.00262,3.99,5.95e-06
168800,0.00276,4.23,5.91e-06
168900,0.00291,3.84,5.88e-06
169000,0.00260,4.19,5.84e-06
169100,0.00252,3.98,5.80e-06
169200,0.00266,4.27,5.77e-06
169300,0.00299,3.86,5.73e-06
169400,0.00253,4.14,5.69e-06
169500,0.00261,4.02,5.66e-06
169600,0.00273,4.24,5.62e-06
169700,0.00249,3.86,5.58e-06
169800,0.00249,4.15,5.55e-06
169900,0.00269,4.01,5.51e-06
170000,0.00233,4.28,5.48e-06
170100,0.00274,3.85,5.44e-06
170200,0.00253,4.14,5.41e-06
170300,0.00225,4.03,5.37e-06
170400,0.00243,4.25,5.33e-06
170500,0.00254,3.86,5.30e-06
170600,0.00231,4.19,5.26e-06
170700,0.00281,4.02,5.23e-06
170800,0.00217,4.23,5.19e-06
170900,0.00276,3.81,5.16e-06
171000,0.00286,4.19,5.12e-06
171100,0.00274,4.01,5.09e-06
171200,0.00243,4.26,5.05e-06
171300,0.00293,3.85,5.02e-06
171400,0.00277,4.18,4.99e-06
171500,0.00256,3.98,4.95e-06
171600,0.00262,4.23,4.92e-06
171700,0.00260,3.86,4.88e-06
171800,0.00251,4.15,4.85e-06
171900,0.00245,4.03,4.82e-06
172000,0.00255,4.27,4.78e-06
172100,0.00261,3.90,4.75e-06
172200,0.00260,4.18,4.72e-06
172300,0.00241,4.03,4.68e-06
172400,0.00277,4.25,4.65e-06
172500,0.00291,3.87,4.62e-06
172600,0.00300,4.21,4.58e-06
172700,0.00262,4.01,4.55e-06
172800,0.00245,4.27,4.52e-06
172900,0.00262,3.85,4.48e-06
173000,0.00243,4.20,4.45e-06
173100,0.00235,4.04,4.42e-06
173200,0.00265,4.29,4.39e-06
173300,0.00272,3.88,4.35e-06
173400,0.00243,4.20,4.32e-06
173500,0.00251,4.04,4.29e-06
173600,0.00271,4.24,4.26e-06
173700,0.00265,3.85,4.23e-06
173800,0.00252,4.15,4.20e-06
173900,0.00264,4.05,4.16e-06
174000,0.00244,4.27,4.13e-06
174100,0.00227,3.86,4.10e-06
174200,0.00253,4.18,4.07e-06
174300,0.00253,4.07,4.04e-06
174400,0.00256,4.27,4.01e-06
174500,0.00271,3.85,3.98e-06
174600,0.00275,4.19,3.95e-06
174700,0.00245,4.01,3.92e-06
174800,0.00266,4.27,3.89e-06
174900,0.00246,3.88,3.86e-06
175000,0.00267,4.18,3.82e-06
175100,0.00265,3.98,3.79e-06
175200,0.00272,4.27,3.76e-06
175300,0.00239,3.83,3.73e-06
175400,0.00240,4.20,3.70e-06
175500,0.00218,4.00,3.68e-06
175600,0.00252,4.27,3.65e-06
175700,0.00268,3.84,3.62e-06
175800,0.00230,4.18,3.59e-06
175900,0.00257,4.01,3.56e-06
176000,0.00256,4.23,3.53e-06
176100,0.00234,3.82,3.50e-06
176200,0.00241,4.17,3.47e-06
176300,0.00233,4.00,3.44e-06
176400,0.00249,4.30,3.41e-06
176500,0.00243,3.87,3.38e-06
176600,0.00249,4.18,3.36e-06
176700,0.00263,4.01,3.33e-06
176800,0.00229,4.26,3.30e-06
176900,0.00249,3.84,3.27e-06
177000,0.00220,4.16,3.24e-06
177100,0.00267,4.00,3.22e-06
177200,0.00274,4.22,3.19e-06
177300,0.00235,3.85,3.16e-06
177400,0.00234,4.17,3.13e-06
177500,0.00230,4.00,3.11e-06
177600,0.00250,4.28,3.08e-06
177700,0.00256,3.85,3.05e-06
177800,0.00260,4.18,3.02e-06
177900,0.00225,4.04,3.00e-06
178000,0.00247,4.28,2.97e-06
178100,0.00250,3.88,2.94e-06
178200,0.00250,4.14,2.92e-06
178300,0.00279,4.04,2.89e-06
178400,0.00250,4.29,2.86e-06
178500,0.00231,3.89,2.84e-06
178600,0.00224,4.18,2.81e-06
178700,0.00257,4.03,2.79e-06
178800,0.00266,4.24,2.76e-06
178900,0.00220,3.84,2.73e-06
179000,0.00210,4.17,2.71e-06
179100,0.00243,4.04,2.68e-06
179200,0.00206,4.22,2.66e-06
179300,0.00227,3.85,2.63e-06
179400,0.00217,4.21,2.61e-06
179500,0.00208,3.99,2.58e-06
179600,0.00219,4.27,2.56e-06
179700,0.00196,3.84,2.53e-06
179800,0.00226,4.20,2.51e-06
179900,0.00230,4.03,2.48e-06
180000,0.00266,4.29,2.46e-06
180100,0.00247,3.85,2.44e-06
180200,0.00259,4.18,2.41e-06
180300,0.00226,4.03,2.39e-06
180400,0.00219,4.26,2.36e-06
180500,0.00228,3.86,2.34e-06
180600,0.00235,4.15,2.32e-06
180700,0.00251,4.03,2.29e-06
180800,0.00235,4.22,2.27e-06
180900,0.00239,3.85,2.24e-06
181000,0.00227,4.22,2.22e-06
181100,0.00236,4.00,2.20e-06
181200,0.00232,4.25,2.18e-06
181300,0.00280,3.84,2.15e-06
181400,0.00204,4.17,2.13e-06
181500,0.00242,3.99,2.11e-06
181600,0.00182,4.25,2.08e-06
181700,0.00263,3.83,2.06e-06
181800,0.00226,4.18,2.04e-06
181900,0.00208,4.03,2.02e-06
182000,0.00223,4.29,2.00e-06
182100,0.00244,3.87,1.97e-06
182200,0.00229,4.20,1.95e-06
182300,0.00218,4.03,1.93e-06
182400,0.00203,4.24,1.91e-06
182500,0.00240,3.83,1.89e-06
182600,0.00214,4.17,1.87e-06
182700,0.00202,4.01,1.84e-06
182800,0.00224,4.27,1.82e-06
182900,0.00217,3.88,1.80e-06
183000,0.00221,4.16,1.78e-06
183100,0.00207,4.03,1.76e-06
183200,0.00212,4.28,1.74e-06
183300,0.00226,3.85,1.72e-06
183400,0.00252,4.18,1.70e-06
183500,0.00261,4.01,1.68e-06
183600,0.00225,4.26,1.66e-06
183700,0.00240,3.84,1.64e-06
183800,0.00232,4.22,1.62e-06
183900,0.00221,4.02,1.60e-06
184000,0.00210,4.23,1.58e-06
184100,0.00249,3.88,1.56e-06
184200,0.00241,4.16,1.54e-06
184300,0.00227,4.02,1.52e-06
184400,0.00209,4.29,1.50e-06
184500,0.00226,3.88,1.48e-06
184600,0.00226,4.19,1.46e-06
184700,0.00215,4.06,1.44e-06
184800,0.00209,4.24,1.43e-06
184900,0.00225,3.85,1.41e-06
185000,0.00238,4.16,1.39e-06
185100,0.00238,4.02,1.37e-06
185200,0.00219,4.28,1.35e-06
185300,0.00234,3.86,1.33e-06
185400,0.00244,4.21,1.32e-06
185500,0.00253,4.04,1.30e-06
185600,0.00226,4.26,1.28e-06
185700,0.00234,3.86,1.26e-06
185800,0.00213,4.17,1.24e-06
185900,0.00248,3.97,1.23e-06
186000,0.00254,4.26,1.21e-06
186100,0.00203,3.85,1.19e-06
186200,0.00216,4.16,1.18e-06
186300,0.00221,4.04,1.16e-06
186400,0.00228,4.27,1.14e-06
186500,0.00210,3.84,1.13e-06
186600,0.00222,4.19,1.11e-06
186700,0.00252,4.01,1.09e-06
186800,0.00233,4.27,1.08e-06
186900,0.00213,3.85,1.06e-06
187000,0.00226,4.18,1.04e-06
187100,0.00232,3.98,1.03e-06
187200,0.00224,4.29,1.01e-06
187300,0.00249,3.84,9.97e-07
187400,0.00215,4.18,9.81e-07
187500,0.00237,4.04,9.66e-07
187600,0.00229,4.25,9.50e-07
187700,0.00213,3.84,9.35e-07
187800,0.00202,4.20,9.20e-07
187900,0.00225,4.01,9.05e-07
188000,0.00215,4.27,8.90e-07
188100,0.00231,3.88,8.75e-07
188200,0.00262,4.20,8.61e-07
188300,0.00195,3.96,8.46e-07
188400,0.00215,4.20,8.32e-07
188500,0.00200,3.81,8.18e-07
188600,0.00238,4.15,8.04e-07
188700,0.00218,4.05,7.90e-07
188800,0.00196,4.25,7.76e-07
188900,0.00213,3.82,7.62e-07
189000,0.00206,4.17,7.48e-07
189100,0.00213,4.02,7.35e-07
189200,0.00233,4.28,7.21e-07
189300,0.00204,3.86,7.08e-07
189400,0.00193,4.17,6.95e-07
189500,0.00232,3.98,6.82e-07
189600,0.00199,4.22,6.69e-07
189700,0.00229,3.88,6.56e-07
189800,0.00229,4.14,6.44e-07
189900,0.00218,4.03,6.31e-07
190000,0.00229,4.30,6.19e-07
190100,0.00211,3.85,6.06e-07
190200,0.00228,4.15,5.94e-07
190300,0.00236,4.02,5.82e-07
190400,0.00230,4.21,5.70e-07
190500,0.00229,3.87,5.58e-07
190600,0.00235,4.15,5.47e-07
190700,0.00199,3.99,5.35e-07
190800,0.00209,4.30,5.24e-07
190900,0.00224,3.84,5.12e-07
191000,0.00204,4.17,5.01e-07
191100,0.00204,4.01,4.90e-07
191200,0.00216,4.20,4.79e-07
191300,0.00231,3.84,4.69e-07
191400,0.00205,4.19,4.58e-07
191500,0.00257,3.98,4.47e-07
191600,0.00207,4.25,4.37e-07
191700,0.00208,3.86,4.26e-07
191800,0.00194,4.19,4.16e-07
191900,0.00218,4.03,4.06e-07
192000,0.00230,4.25,3.96e-07
192100,0.00242,3.82,3.86e-07
192200,0.00204,4.19,3.77e-07
192300,0.00197,4.00,3.67e-07
192400,0.00217,4.30,3.58e-07
192500,0.00213,3.85,3.48e-07
192600,0.00219,4.21,3.39e-07
192700,0.00246,4.04,3.30e-07
192800,0.00209,4.28,3.21e-07
192900,0.00183,3.85,3.12e-07
193000,0.00235,4.14,3.03e-07
193100,0.00226,4.02,2.95e-07
193200,0.00228,4.27,2.86e-07
193300,0.00232,3.85,2.78e-07
193400,0.00218,4.18,2.70e-07
193500,0.00232,4.06,2.62e-07
193600,0.00235,4.26,2.54e-07
193700,0.00215,3.84,2.46e-07
193800,0.00226,4.17,2.38e-07
193900,0.00226,3.97,2.31e-07
194000,0.00198,4.25,2.23e-07
194100,0.00201,3.86,2.16e-07
194200,0.00206,4.16,2.08e-07
194300,0.00218,4.03,2.01e-07
194400,0.00228,4.26,1.94e-07
194500,0.00227,3.88,1.87e-07
194600,0.00206,4.20,1.81e-07
194700,0.00219,4.03,1.74e-07
194800,0.00229,4.27,1.68e-07
194900,0.00202,3.83,1.61e-07
195000,0.00215,4.16,1.55e-07
195100,0.00218,3.99,1.49e-07
195200,0.00222,4.25,1.43e-07
195300,0.00242,3.88,1.37e-07
195400,0.00194,4.20,1.31e-07
195500,0.00219,4.00,1.25e-07
195600,0.00200,4.27,1.20e-07
195700,0.00233,3.82,1.15e-07
195800,0.00230,4.20,1.09e-07
195900,0.00209,4.03,1.04e-07
196000,0.00213,4.26,9.92e-08
196100,0.00226,3.85,9.43e-08
196200,0.00215,4.20,8.95e-08
196300,0.00222,4.00,8.48e-08
196400,0.00209,4.24,8.03e-08
196500,0.00226,3.82,7.59e-08
196600,0.00221,4.15,7.16e-08
196700,0.00226,4.02,6.75e-08
196800,0.00223,4.25,6.35e-08
196900,0.00223,3.85,5.96e-08
197000,0.00216,4.19,5.58e-08
197100,0.00176,4.00,5.21e-08
197200,0.00227,4.26,4.86e-08
197300,0.00204,3.89,4.52e-08
197400,0.00206,4.19,4.19e-08
197500,0.00233,3.98,3.87e-08
197600,0.00199,4.20,3.57e-08
197700,0.00230,3.83,3.28e-08
197800,0.00227,4.17,3.00e-08
197900,0.00219,4.01,2.73e-08
198000,0.00230,4.27,2.48e-08
198100,0.00227,3.86,2.24e-08
198200,0.00200,4.18,2.01e-08
198300,0.00220,4.01,1.79e-08
198400,0.00241,4.22,1.59e-08
198500,0.00206,3.84,1.39e-08
198600,0.00208,4.20,1.22e-08
198700,0.00202,3.97,1.05e-08
198800,0.00232,4.23,8.93e-09
198900,0.00233,3.85,7.50e-09
199000,0.00237,4.16,6.20e-09
199100,0.00200,4.02,5.02e-09
199200,0.00224,4.24,3.97e-09
199300,0.00235,3.81,3.04e-09
199400,0.00210,4.18,2.23e-09
199500,0.00236,4.02,1.55e-09
199600,0.00237,4.27,9.92e-10
199700,0.00240,3.88,5.58e-10
199800,0.00219,4.19,2.48e-10
199900,0.00240,4.00,6.20e-11
200000,0.00202,4.25,0.00e+00
